0 0 0
2.16981 0.0833333 6.3217e-17
4.33962 0.166667 1.02497e-16
6.50943 0.25 1.68554e-16
8.67925 0.333333 2.74605e-16
10.8491 0.416667 4.3894e-16
13.0189 0.5 6.86405e-16
15.1887 0.583333 1.05022e-15
17.3585 0.666667 1.57415e-15
19.5283 0.75 2.31518e-15
21.6981 0.833333 3.34663e-15
23.8679 0.916667 4.7619e-15
26.0377 1 6.6789e-15
28.2075 1.08333 9.24532e-15
30.3774 1.16667 1.26447e-14
32.5472 1.25 1.71037e-14
34.717 1.33333 2.29006e-14
36.8868 1.41667 3.03749e-14
39.0566 1.5 3.9939e-14
41.2264 1.58333 5.20914e-14
43.3962 1.66667 6.74319e-14
45.566 1.75 8.66798e-14
47.7358 1.83333 1.10694e-13
49.9057 1.91667 1.40495e-13
52.0755 2 1.77298e-13
54.2453 2.08333 2.22534e-13
56.4151 2.16667 2.77894e-13
58.5849 2.25 3.45365e-13
60.7547 2.33333 4.2728e-13
62.9245 2.41667 5.26365e-13
65.0943 2.5 6.45804e-13
67.2642 2.58333 7.89305e-13
69.434 2.66667 9.61178e-13
71.6038 2.75 1.16642e-12
73.7736 2.83333 1.41082e-12
75.9434 2.91667 1.70106e-12
78.1132 3 2.04485e-12
80.283 3.08333 2.45107e-12
82.4528 3.16667 2.92994e-12
84.6226 3.25 3.49317e-12
86.7925 3.33333 4.15419e-12
88.9623 3.41667 4.92837e-12
91.1321 3.5 5.83328e-12
93.3019 3.58333 6.88898e-12
95.4717 3.66667 8.11831e-12
97.6415 3.75 9.5473e-12
99.8113 3.83333 1.12055e-11
101.981 3.91667 1.31266e-11
104.151 4 1.53487e-11
106.321 4.08333 1.7915e-11
108.491 4.16667 2.08745e-11
110.66 4.25 2.42824e-11
112.83 4.33333 2.82014e-11
115 4.41667 3.27019e-11
117.17 4.5 3.78637e-11
119.34 4.58333 4.37765e-11
121.509 4.66667 5.05412e-11
123.679 4.75 5.82716e-11
125.849 4.83333 6.70954e-11
128.019 4.91667 7.71561e-11
130.189 5 8.86148e-11
132.358 5.08333 1.01652e-10
134.528 5.16667 1.16471e-10
136.698 5.25 1.33297e-10
138.868 5.33333 1.52386e-10
141.038 5.41667 1.7402e-10
143.208 5.5 1.98518e-10
145.377 5.58333 2.26235e-10
147.547 5.66667 2.57565e-10
149.717 5.75 2.92953e-10
151.887 5.83333 3.3289e-10
154.057 5.91667 3.77926e-10
156.226 6 4.28675e-10
158.396 6.08333 4.85819e-10
160.566 6.16667 5.50116e-10
162.736 6.25 6.22413e-10
164.906 6.33333 7.03649e-10
167.075 6.41667 7.9487e-10
169.245 6.5 8.97236e-10
171.415 6.58333 1.01204e-09
173.585 6.66667 1.14071e-09
