0 0 0
2.16981 0.0833333 0.0420697
4.33962 0.166667 0.0810041
6.50943 0.25 0.126842
8.67925 0.333333 0.17762
10.8491 0.416667 0.231614
13.0189 0.5 0.287333
15.1887 0.583333 0.343522
17.3585 0.666667 0.399153
19.5283 0.75 0.453408
21.6981 0.833333 0.50566
23.8679 0.916667 0.55545
26.0377 1 0.602461
28.2075 1.08333 0.646494
30.3774 1.16667 0.687453
32.5472 1.25 0.725315
34.717 1.33333 0.760122
36.8868 1.41667 0.791964
39.0566 1.5 0.820961
41.2264 1.58333 0.847262
43.3962 1.66667 0.871029
45.566 1.75 0.892432
47.7358 1.83333 0.911646
49.9057 1.91667 0.928845
52.0755 2 0.944198
54.2453 2.08333 0.957869
56.4151 2.16667 0.970014
58.5849 2.25 0.980778
60.7547 2.33333 0.990299
62.9245 2.41667 0.998703
65.0943 2.5 1.00611
67.2642 2.58333 1.01262
69.434 2.66667 1.01833
71.6038 2.75 1.02335
73.7736 2.83333 1.02773
75.9434 2.91667 1.03156
78.1132 3 1.0349
80.283 3.08333 1.03781
82.4528 3.16667 1.04034
84.6226 3.25 1.04254
86.7925 3.33333 1.04445
88.9623 3.41667 1.0461
91.1321 3.5 1.04753
93.3019 3.58333 1.04877
95.4717 3.66667 1.04983
97.6415 3.75 1.05075
99.8113 3.83333 1.05154
101.981 3.91667 1.05222
104.151 4 1.0528
106.321 4.08333 1.0533
108.491 4.16667 1.05373
110.66 4.25 1.05409
112.83 4.33333 1.0544
115 4.41667 1.05467
117.17 4.5 1.05489
119.34 4.58333 1.05508
121.509 4.66667 1.05524
123.679 4.75 1.05538
125.849 4.83333 1.05549
128.019 4.91667 1.05559
130.189 5 1.05567
132.358 5.08333 1.05574
134.528 5.16667 1.05579
136.698 5.25 1.05584
138.868 5.33333 1.05587
141.038 5.41667 1.0559
143.208 5.5 1.05593
145.377 5.58333 1.05595
147.547 5.66667 1.05596
149.717 5.75 1.05597
151.887 5.83333 1.05598
154.057 5.91667 1.05599
156.226 6 1.05599
158.396 6.08333 1.05599
160.566 6.16667 1.05599
162.736 6.25 1.05599
164.906 6.33333 1.05599
167.075 6.41667 1.05599
169.245 6.5 1.05598
171.415 6.58333 1.05598
173.585 6.66667 1.05597
175.755 6.75 1.05597
177.925 6.83333 1.05596
180.094 6.91667 1.05596
182.264 7 1.05595
184.434 7.08333 1.05595
186.604 7.16667 1.05594
188.774 7.25 1.05594
190.943 7.33333 1.05593
193.113 7.41667 1.05593
195.283 7.5 1.05592
197.453 7.58333 1.05592
199.623 7.66667 1.05591
201.792 7.75 1.05591
203.962 7.83333 1.0559
206.132 7.91667 1.0559
208.302 8 1.0559
210.472 8.08333 1.05589
212.642 8.16667 1.05589
214.811 8.25 1.05588
216.981 8.33333 1.05588
219.151 8.41667 1.05587
221.321 8.5 1.05587
223.491 8.58333 1.05587
225.66 8.66667 1.05586
227.83 8.75 1.05586
230 8.83333 1.05586
232.17 8.91667 1.05585
234.34 9 1.05585
236.509 9.08333 1.05585
238.679 9.16667 1.05584
240.849 9.25 1.05584
243.019 9.33333 1.05584
245.189 9.41667 1.05583
247.358 9.5 1.05583
249.528 9.58333 1.05583
251.698 9.66667 1.05582
253.868 9.75 1.05582
256.038 9.83333 1.05582
258.208 9.91667 1.05582
260.377 10 1.05581
262.547 10.0833 1.05581
264.717 10.1667 1.05581
266.887 10.25 1.05581
269.057 10.3333 1.05581
271.226 10.4167 1.0558
273.396 10.5 1.0558
275.566 10.5833 1.0558
277.736 10.6667 1.0558
279.906 10.75 1.05579
282.075 10.8333 1.05579
284.245 10.9167 1.05579
286.415 11 1.05579
288.585 11.0833 1.05579
290.755 11.1667 1.05579
292.925 11.25 1.05578
295.094 11.3333 1.05578
297.264 11.4167 1.05578
299.434 11.5 1.05578
