0 0 1.05263
2.16981 0.0833333 1.05207
4.33962 0.166667 1.05152
6.50943 0.25 1.05085
8.67925 0.333333 1.05009
10.8491 0.416667 1.04928
13.0189 0.5 1.04842
15.1887 0.583333 1.04755
17.3585 0.666667 1.04668
19.5283 0.75 1.04581
21.6981 0.833333 1.04498
23.8679 0.916667 1.04417
26.0377 1 1.0434
28.2075 1.08333 1.04268
30.3774 1.16667 1.042
32.5472 1.25 1.04136
34.717 1.33333 1.04078
36.8868 1.41667 1.04023
39.0566 1.5 1.03974
41.2264 1.58333 1.03928
43.3962 1.66667 1.03887
45.566 1.75 1.0385
47.7358 1.83333 1.03816
49.9057 1.91667 1.03786
52.0755 2 1.03758
54.2453 2.08333 1.03734
56.4151 2.16667 1.03712
58.5849 2.25 1.03693
60.7547 2.33333 1.03676
62.9245 2.41667 1.0366
65.0943 2.5 1.03647
67.2642 2.58333 1.03635
69.434 2.66667 1.03624
71.6038 2.75 1.03615
73.7736 2.83333 1.03607
75.9434 2.91667 1.03599
78.1132 3 1.03593
80.283 3.08333 1.03588
82.4528 3.16667 1.03583
84.6226 3.25 1.03579
86.7925 3.33333 1.03575
88.9623 3.41667 1.03572
91.1321 3.5 1.03569
93.3019 3.58333 1.03567
95.4717 3.66667 1.03565
97.6415 3.75 1.03563
99.8113 3.83333 1.03562
101.981 3.91667 1.0356
104.151 4 1.03559
106.321 4.08333 1.03558
108.491 4.16667 1.03557
110.66 4.25 1.03557
112.83 4.33333 1.03556
115 4.41667 1.03555
117.17 4.5 1.03555
119.34 4.58333 1.03555
121.509 4.66667 1.03554
123.679 4.75 1.03554
125.849 4.83333 1.03554
128.019 4.91667 1.03554
130.189 5 1.03554
132.358 5.08333 1.03553
134.528 5.16667 1.03553
136.698 5.25 1.03553
138.868 5.33333 1.03553
141.038 5.41667 1.03553
143.208 5.5 1.03553
145.377 5.58333 1.03553
147.547 5.66667 1.03553
149.717 5.75 1.03553
151.887 5.83333 1.03553
154.057 5.91667 1.03553
156.226 6 1.03553
158.396 6.08333 1.03553
160.566 6.16667 1.03553
162.736 6.25 1.03553
164.906 6.33333 1.03553
167.075 6.41667 1.03553
169.245 6.5 1.03553
171.415 6.58333 1.03553
173.585 6.66667 1.03553
175.755 6.75 1.03553
177.925 6.83333 1.03553
180.094 6.91667 1.03553
182.264 7 1.03553
184.434 7.08333 1.03553
186.604 7.16667 1.03553
188.774 7.25 1.03553
190.943 7.33333 1.03553
193.113 7.41667 1.03553
195.283 7.5 1.03553
197.453 7.58333 1.03553
199.623 7.66667 1.03553
201.792 7.75 1.03553
203.962 7.83333 1.03553
206.132 7.91667 1.03553
208.302 8 1.03553
210.472 8.08333 1.03553
212.642 8.16667 1.03553
214.811 8.25 1.03553
216.981 8.33333 1.03553
219.151 8.41667 1.03553
221.321 8.5 1.03553
223.491 8.58333 1.03553
225.66 8.66667 1.03553
227.83 8.75 1.03553
230 8.83333 1.03553
232.17 8.91667 1.03553
234.34 9 1.03553
236.509 9.08333 1.03553
238.679 9.16667 1.03553
240.849 9.25 1.03553
243.019 9.33333 1.03553
245.189 9.41667 1.03553
247.358 9.5 1.03553
249.528 9.58333 1.03553
251.698 9.66667 1.03553
253.868 9.75 1.03553
256.038 9.83333 1.03553
258.208 9.91667 1.03553
260.377 10 1.03553
262.547 10.0833 1.03553
264.717 10.1667 1.03553
266.887 10.25 1.03553
269.057 10.3333 1.03553
271.226 10.4167 1.03553
273.396 10.5 1.03553
275.566 10.5833 1.03553
277.736 10.6667 1.03553
279.906 10.75 1.03553
282.075 10.8333 1.03553
284.245 10.9167 1.03553
286.415 11 1.03553
288.585 11.0833 1.03553
290.755 11.1667 1.03553
292.925 11.25 1.03553
295.094 11.3333 1.03553
297.264 11.4167 1.03553
299.434 11.5 1.03553
301.604 11.5833 1.03553
303.774 11.6667 1.03553
305.943 11.75 1.03553
308.113 11.8333 1.03553
310.283 11.9167 1.03553
312.453 12 1.03553
314.623 12.0833 1.03553
316.792 12.1667 1.03553
318.962 12.25 1.03553
321.132 12.3333 1.03553
323.302 12.4167 1.03553
325.472 12.5 1.03553
327.642 12.5833 1.03553
329.811 12.6667 1.03553
331.981 12.75 1.03553
334.151 12.8333 1.03553
336.321 12.9167 1.03553
338.491 13 1.03553
340.66 13.0833 1.03553
342.83 13.1667 1.03553
345 13.25 1.03553
347.17 13.3333 1.03553
349.34 13.4167 1.03553
351.509 13.5 1.03553
353.679 13.5833 1.03552
